recording_id,compression_type,source_dataset,label,attack_type
common_voice_he_39778686,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605195,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592672,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211181,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327068,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541278,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39422740,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39675987,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094128,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40972201,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028054,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609473,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889008,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41616916,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317712,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261435,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39423347,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38919084,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597172,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263877,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486353,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486372,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597814,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38816549,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960185,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541274,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43512947,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39669400,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848981,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860888,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771262,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446573,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40072394,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666763,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39891428,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543664,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327041,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934757,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154500,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39593168,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753642,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38371319,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486360,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753498,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169214,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40797519,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130944,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333464,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848995,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658847,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028905,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211623,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38169218,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333352,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937181,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904479,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486337,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39778692,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40001949,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39848995,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960277,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545514,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545495,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771198,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666672,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180037,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889047,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38737336,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130912,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869348,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831250,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43466117,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686758,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379890,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848949,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541202,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40977317,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553810,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676125,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39939978,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130934,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39948337,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39326855,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39446534,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39673767,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541227,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553471,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38824078,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317696,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677293,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131156,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753490,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771261,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39353683,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118863,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39828677,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263890,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327049,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514636,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883421,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130951,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43454838,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379430,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753154,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553680,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130976,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38756662,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40001967,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333452,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39548264,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327151,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039792,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211658,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40612862,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940011,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39539858,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379410,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39796052,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130990,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522846,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38828705,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486369,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609305,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38830039,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154436,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686372,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327214,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43281987,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196699,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39778707,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38078784,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39846027,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553522,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514667,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317711,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39356047,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180063,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38610396,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38371341,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43453183,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39028841,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605207,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626017,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545479,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457036,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498363,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666461,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38770286,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498352,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039777,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940031,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860876,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43485437,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280340,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39891418,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180009,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503055,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39427375,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553574,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39890645,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43467452,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553669,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972316,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514209,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771206,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849008,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592657,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39778705,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280363,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154483,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39379435,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771130,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498330,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625737,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39844328,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211824,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889001,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180102,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154405,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39318475,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677266,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553495,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553651,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039778,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154434,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753056,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327127,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486344,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934727,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094980,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609234,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541913,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40978545,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39334337,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39543712,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937204,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39673673,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609258,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609454,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094118,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553615,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771263,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838430,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753653,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904487,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904475,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753153,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039807,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676100,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39179830,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667030,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553499,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39185979,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39927768,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592803,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522793,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503066,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39326818,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39009346,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085644,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029009,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753225,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38848955,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39828741,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39593169,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686303,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753641,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130977,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39785388,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897635,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142070,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39625752,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154387,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753541,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39785512,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972361,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263959,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43313188,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317697,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39668150,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666454,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860896,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838437,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39675813,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38303150,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39814541,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753649,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39831244,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503056,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39939981,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609366,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_42358448,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553697,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39846034,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609281,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263873,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39828746,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592786,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869337,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972334,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263874,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43485441,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667025,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131067,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605175,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39319686,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131080,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131008,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39545476,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38142078,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771308,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39539851,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869333,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676098,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39924486,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39925735,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38904517,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38085657,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609288,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666678,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39422809,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553649,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753227,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39752378,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39546151,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39658868,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626011,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835578,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211647,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118868,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39522757,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196792,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39414095,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38078788,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38371340,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40630795,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154492,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39778671,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43512944,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280379,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261398,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541220,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39778673,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753654,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40067777,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897646,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39891425,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605185,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317722,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180027,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835560,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498374,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131048,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39897636,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39954471,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666772,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39750878,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333879,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753283,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553544,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869366,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597204,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541916,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667936,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39686384,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211577,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40137981,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39548260,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39318025,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666473,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541269,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39971094,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514693,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39280233,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211668,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39534007,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317676,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838483,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514661,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39960218,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39889003,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154408,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667023,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553824,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39184065,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39846035,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38094983,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130913,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457169,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39883403,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196791,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514672,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39263856,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317652,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676677,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667946,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39860884,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753271,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261382,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196729,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39940024,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333363,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934735,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40980360,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541285,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41605202,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130933,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39676097,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131055,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317995,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39634870,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503040,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39972344,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39592787,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38118872,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_40039800,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43498328,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39597155,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39609302,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39626007,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503036,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131064,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327048,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39327036,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39667006,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457034,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39514639,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39771265,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154418,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211760,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41896620,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934729,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753479,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39666476,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39457264,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39869363,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39677289,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38154407,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38131023,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39211737,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_43503034,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38835584,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553416,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934778,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39753718,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39849076,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39180086,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39261381,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38830032,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39838484,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39937203,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39934750,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39333366,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39553828,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_41486387,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39196652,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39918069,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39029007,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39673662,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39317713,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39541205,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_39772249,mp3,selected_hebrew,bonafide,bonafide
common_voice_he_38130940,mp3,selected_hebrew,bonafide,bonafide
